serialnop	age	pweight	sex	hispan	white	black	aian	asian	nhpi	other	race1	marstat	educ	speak	citizen	yr2us	abwork	disable	military	milyrs	esr	lastwrk	clwkr	worklyr	weeks	hours	inctot	persons	tenure	hht	p65	p18	npf	noc	nrc	paoc	parc	fnf	hhl	wif	empstat
2393250	26	26	2	1	1	0	0	0	0	1	9	5	10	2	1	0	1	1	4	0	1	1	1	1	52	40	22000	2	1	3	0	0	2	0	0	4	4	2	1	3	7
1105214	28	29	2	1	0	1	0	0	0	0	2	5	13	1	5	1995	2	2	4	0	1	1	1	1	52	40	65000	1	3	6	0	0	0	0	0	4	4	2	5	0	0
7925753	59	16	2	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	4	0	1	1	7	1	52	40	120000	2	1	1	1	0	2	0	0	4	4	2	1	3	1
28842	34	21	1	1	1	0	0	0	0	0	1	3	8	2	1	0	2	2	4	0	1	1	1	2	0	0	8000	2	1	3	0	0	2	0	0	4	4	2	1	1	7
6260399	40	31	2	1	1	0	0	0	0	0	1	1	9	2	1	0	2	2	4	0	6	2	0	2	0	0	0	4	3	1	0	2	4	2	2	2	2	2	1	2	2
1921174	46	16	1	2	1	0	0	0	0	0	1	1	1	1	4	1970	2	2	4	0	1	1	1	1	48	40	22000	6	3	2	2	2	6	0	2	4	3	2	2	3	5
8527800	39	29	2	1	1	0	0	0	0	0	1	3	13	2	1	0	2	2	4	0	1	1	4	1	52	40	45000	4	1	5	0	2	0	0	0	4	4	2	1	0	0
2720737	37	26	2	1	1	0	0	0	0	0	1	1	9	2	1	0	2	2	4	0	6	2	0	2	0	0	0	4	3	1	0	2	4	2	2	2	2	2	1	2	2
8075140	26	16	2	24	1	0	0	0	0	1	9	1	9	1	5	1985	2	1	4	0	6	2	0	2	0	0	0	5	1	1	0	3	5	3	3	1	1	2	2	2	4
8158123	22	18	2	1	0	0	1	0	0	0	5	3	9	2	1	0	2	2	4	0	3	1	1	1	35	25	3400	3	3	7	0	0	0	0	0	4	4	2	2	0	0
9409115	41	21	2	2	1	0	0	0	0	0	1	1	11	2	1	0	2	2	2	2	1	1	5	1	46	50	55000	2	1	1	0	0	2	0	0	4	4	2	1	3	1
3279378	57	27	2	1	1	0	0	0	0	0	1	1	9	2	1	0	2	2	4	0	6	2	0	2	0	0	0	2	3	1	0	0	2	0	0	4	4	2	1	2	2
9519163	45	16	1	2	0	0	0	0	0	1	8	1	10	1	1	0	2	2	4	0	1	1	1	1	52	54	40800	4	3	1	0	2	4	2	2	3	3	2	2	3	1
9138518	44	21	1	6	0	1	0	0	0	0	2	1	13	1	4	1970	2	2	4	0	1	1	1	1	52	40	53000	2	1	1	0	0	2	0	0	4	4	2	2	3	1
6475837	38	24	1	1	1	0	0	0	0	0	1	1	14	2	1	0	2	2	4	0	1	1	5	1	48	50	95000	4	1	1	0	2	4	2	2	2	2	2	1	3	1
4029208	21	34	2	1	1	0	0	0	0	0	1	5	12	2	1	0	2	2	4	0	6	1	1	2	0	0	0	4	1	1	0	1	4	1	1	2	2	2	1	3	1
9513057	52	26	1	1	1	0	0	0	0	0	1	1	13	1	4	1969	2	2	2	2	1	1	1	1	52	45	97000	4	1	1	0	0	4	0	0	4	4	2	3	4	1
3886635	30	13	2	2	0	0	0	0	0	1	8	1	6	2	5	1991	2	2	4	0	6	2	0	2	0	0	0	3	3	1	0	1	3	1	1	1	1	2	1	2	2
6820343	22	10	1	1	0	0	0	1	0	0	6	5	1	1	5	1996	2	2	4	0	1	1	1	1	52	40	13000	5	1	1	0	1	5	1	1	2	2	2	4	4	1
7636901	48	24	1	1	1	0	0	0	0	0	1	1	9	2	1	0	2	1	4	0	1	1	6	1	40	50	25200	2	1	1	0	0	2	0	0	4	4	2	1	2	2
3130651	45	19	2	1	1	0	0	0	0	0	1	1	13	2	1	0	2	2	4	0	1	1	4	1	52	40	28800	3	1	1	0	1	3	1	1	2	2	2	1	4	1
8700936	36	31	2	2	0	0	0	0	0	1	8	1	5	1	5	1996	2	2	4	0	1	1	1	1	50	40	16000	4	2	1	0	2	4	2	2	2	2	2	2	3	1
2410603	23	24	1	2	0	0	0	0	0	1	8	5	8	1	1	0	2	2	4	0	1	1	1	1	36	40	9000	6	1	3	0	1	5	1	1	1	1	2	2	4	7
9243362	65	32	1	1	0	0	0	1	0	0	6	1	15	1	4	1975	2	2	4	0	1	1	7	1	50	45	332000	2	1	1	1	0	2	0	0	4	4	2	4	3	1
7018520	27	23	1	1	0	0	0	1	0	0	6	5	10	1	5	1988	2	1	4	0	6	1	1	2	0	0	0	2	3	5	0	0	0	0	0	4	4	2	4	0	0
541205	37	17	2	2	0	0	0	0	0	1	8	1	3	1	4	1980	2	1	4	0	6	2	0	2	0	0	0	11	2	1	0	9	11	9	9	3	3	2	2	2	2
7089647	22	10	2	2	0	0	0	0	0	1	8	5	6	1	1	0	2	2	4	0	1	1	1	1	48	8	15800	6	3	3	0	3	6	2	3	2	3	2	2	3	8
1031507	33	15	1	1	0	0	0	1	0	0	6	1	16	1	5	1994	2	2	4	0	1	1	1	1	52	40	115000	4	3	1	0	2	4	2	2	1	1	2	3	3	2
2751864	22	16	1	1	1	0	0	0	0	0	1	5	9	2	1	0	2	2	1	2	4	1	5	1	52	45	25000	1	0	0	0	0	0	0	0	0	0	0	0	0	0
9536560	29	27	2	2	0	0	0	0	0	1	8	1	11	2	1	0	2	2	4	0	1	1	6	1	5	40	880	4	3	1	0	2	4	2	2	3	3	2	1	3	1
1818295	32	19	1	2	0	0	0	0	0	1	8	1	1	1	5	1987	2	2	4	0	1	1	1	1	52	48	12500	5	3	1	0	3	5	3	3	1	1	2	2	2	2
8191189	56	18	1	1	1	0	0	0	0	0	1	1	12	2	1	0	2	2	2	1	1	1	7	1	52	45	462000	2	2	1	0	0	2	0	0	4	4	2	1	2	2
2296922	57	13	2	1	1	0	0	0	0	0	1	1	14	2	1	0	2	2	4	0	1	1	5	1	52	40	75000	2	1	1	0	0	2	0	0	4	4	2	1	3	1
8067710	32	21	1	2	0	0	0	0	0	1	8	1	8	1	5	1994	1	1	4	0	1	1	1	1	40	40	13000	4	3	1	0	2	4	2	2	3	3	2	2	2	2
1293401	61	15	2	1	0	0	0	1	0	0	6	1	8	1	5	1995	2	1	4	0	6	2	0	2	0	0	4800	2	3	1	1	0	2	0	0	4	4	2	4	1	4
1256369	25	6	1	2	0	0	0	0	0	1	8	5	13	2	1	0	2	2	4	0	1	1	1	1	52	40	47500	4	3	5	0	0	0	0	0	4	4	2	1	0	0
8110764	63	31	1	1	1	0	0	0	0	0	1	1	9	2	1	0	2	1	4	0	6	1	3	2	0	0	13850	2	1	1	0	0	2	0	0	4	4	2	1	2	3
516803	52	22	2	1	1	0	0	0	0	0	1	1	13	2	1	0	2	2	4	0	1	1	6	1	48	30	2800	2	1	1	0	0	2	0	0	4	4	2	1	3	1
9030347	41	16	1	1	1	0	0	0	0	0	1	5	11	2	3	1993	2	2	4	0	1	1	1	1	52	50	36400	2	3	5	0	0	0	0	0	4	4	2	1	0	0
3676296	43	15	1	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	2	2	1	1	5	1	47	40	43000	3	1	1	0	1	3	1	1	2	2	2	1	4	1
1224051	54	26	1	1	1	0	0	0	0	0	1	1	14	2	1	0	2	2	2	2	1	1	1	1	50	40	71200	4	1	1	0	1	4	1	1	2	2	2	1	4	1
5745908	39	16	1	1	1	0	0	0	0	0	1	1	13	2	1	0	2	2	4	0	1	1	1	1	52	50	170000	3	1	1	0	1	3	1	1	2	2	2	1	3	1
9252189	53	19	2	1	0	1	0	0	0	0	2	1	11	2	1	0	2	2	4	0	1	1	5	1	52	40	54000	2	1	1	0	0	2	0	0	4	4	2	1	3	1
7980443	56	15	1	1	1	0	0	0	0	0	1	1	12	2	1	0	2	2	4	0	6	1	1	2	0	0	22000	2	1	1	0	0	2	0	0	4	4	2	1	1	4
2810714	38	24	1	2	0	0	0	0	0	1	8	3	3	1	5	1979	2	2	4	0	3	1	1	1	40	40	16000	5	1	2	2	0	5	0	0	4	4	2	2	4	5
5373758	53	18	2	1	1	0	0	0	0	0	1	1	12	2	1	0	2	2	4	0	1	1	2	1	16	4	1100	2	1	1	0	0	2	0	0	4	4	2	1	3	1
5024162	39	26	1	1	1	0	0	0	1	0	9	1	9	2	1	0	2	2	4	0	1	1	1	1	51	60	41000	4	1	1	0	2	4	2	2	3	3	2	1	3	1
9171754	57	15	1	1	1	0	0	0	0	0	1	3	11	2	4	1959	2	2	3	0	1	1	1	1	52	50	50000	3	1	2	0	0	3	0	0	4	4	2	1	4	5
3880343	62	21	1	24	0	0	0	0	0	1	8	1	2	1	5	1978	1	1	4	0	6	2	0	2	0	0	27000	11	3	1	0	6	11	2	6	2	3	2	2	3	4
7856677	21	21	2	2	0	0	0	0	0	1	8	5	11	1	5	1992	1	1	4	0	1	1	1	1	18	40	2000	8	3	1	0	4	8	3	4	3	3	2	2	4	2
6298608	30	24	2	1	1	0	0	0	0	0	1	1	13	1	5	1988	2	2	4	0	1	1	1	1	52	52	28200	3	1	1	0	1	3	1	1	1	1	2	3	3	1
9716677	50	29	1	2	0	0	0	0	0	1	8	1	13	1	4	1990	2	2	2	2	1	1	3	1	49	40	53000	3	1	1	0	0	3	0	0	4	4	2	2	4	1
6647638	24	23	2	2	0	0	0	0	0	1	8	5	9	1	5	1979	2	2	4	0	1	1	1	1	52	45	17000	4	3	2	0	2	3	2	2	2	2	2	2	2	5
8527106	25	24	1	1	1	0	0	0	0	0	1	5	11	2	1	0	2	2	4	0	1	1	2	1	45	30	9000	2	3	5	0	0	0	0	0	4	4	2	1	0	0
8854099	45	13	2	2	0	0	0	0	0	1	8	3	9	1	1	0	1	1	4	0	1	1	3	1	52	40	26000	3	3	3	0	0	3	0	0	4	4	2	2	4	7
9843669	43	13	2	2	0	0	0	0	0	1	8	1	4	1	5	1973	1	1	4	0	1	1	1	1	52	40	47000	6	1	1	1	0	6	0	0	4	4	2	2	4	1
1961139	44	18	2	1	1	0	0	0	0	0	1	3	11	2	3	1956	1	1	4	0	1	1	1	1	50	30	30000	4	1	3	0	3	4	3	3	2	2	2	4	3	7
6701776	36	16	1	2	0	0	0	0	0	1	8	1	10	2	1	0	2	2	3	0	1	1	1	1	50	40	88000	5	1	1	0	3	5	3	3	2	2	2	1	3	1
4444452	64	10	2	1	1	0	0	0	0	0	1	3	9	1	4	1961	2	2	4	0	1	1	1	1	52	35	28700	1	1	6	0	0	0	0	0	4	4	2	3	0	0
1482145	56	13	2	1	1	0	0	0	0	0	1	1	8	1	4	1975	2	2	4	0	6	2	0	2	0	0	0	3	2	1	0	1	3	1	1	2	2	2	3	2	2
8009238	63	14	1	1	0	0	0	1	0	0	6	1	10	1	5	1995	2	2	2	2	1	1	1	1	43	40	15480	3	3	1	0	0	3	0	0	4	4	2	4	3	1
4312293	50	13	1	1	0	0	0	1	0	0	6	1	16	2	4	1972	2	2	4	0	1	1	2	1	50	30	72000	4	1	1	0	2	4	2	2	2	2	2	4	2	2
6773642	23	21	1	24	1	0	0	0	0	0	1	5	5	1	5	1992	2	2	4	0	6	2	0	2	0	0	0	8	1	2	0	2	6	2	2	3	3	2	2	4	6
5507232	64	32	1	1	0	0	0	1	0	0	6	4	6	1	4	1962	2	2	4	0	6	1	1	1	48	40	4000	2	3	7	0	0	0	0	0	4	4	2	4	0	0
7082970	22	13	2	1	1	0	0	0	0	0	1	5	11	1	1	0	1	1	4	0	1	1	1	1	52	30	5600	6	3	1	0	2	6	2	2	3	3	2	2	4	1
7672722	63	26	2	1	0	0	0	1	0	0	6	3	9	1	4	1984	2	2	4	0	6	1	1	1	52	18	6940	4	1	1	1	0	4	0	0	4	4	2	4	4	2
2506778	64	10	2	1	1	0	0	0	0	1	9	1	4	1	5	1997	2	1	4	0	6	2	0	2	0	0	0	4	3	1	0	1	4	1	1	1	1	2	5	2	2
6097156	51	26	1	1	0	0	0	1	0	0	6	1	1	1	5	1998	2	2	4	0	6	2	0	2	0	0	0	4	1	1	0	0	2	0	0	4	4	2	3	2	2
1441507	26	24	1	2	0	0	0	0	0	1	8	5	3	1	5	1992	2	2	4	0	1	1	1	1	44	50	25000	6	3	2	0	2	4	2	2	3	3	2	2	3	5
8478316	56	21	2	3	1	0	0	0	0	0	1	1	10	1	2	1971	2	2	4	0	6	1	1	1	52	40	31000	2	2	1	0	0	2	0	0	4	4	2	2	3	2
9519683	32	22	1	1	1	0	0	0	0	0	1	5	13	2	1	0	2	2	4	0	1	1	1	1	52	40	62000	2	3	5	0	0	0	0	0	4	4	2	1	0	0
52307	27	16	1	1	1	0	0	0	0	0	1	5	13	2	1	0	2	2	4	0	6	1	1	1	27	40	11000	1	3	4	0	0	0	0	0	4	4	2	1	0	0
2251316	45	45	2	4	1	0	0	0	0	0	1	1	15	1	4	1980	2	2	4	0	1	1	4	1	52	45	82000	4	1	1	0	2	4	2	2	2	2	2	2	3	1
2410803	51	19	1	1	0	1	0	0	0	0	2	1	9	2	1	0	2	2	4	0	1	1	5	1	51	45	38000	4	1	1	0	1	4	1	1	2	2	2	1	4	1
1177601	38	16	1	1	1	0	0	0	0	0	1	5	12	2	1	0	2	2	4	0	1	1	1	1	52	40	65000	1	3	4	0	0	0	0	0	4	4	2	1	0	0
1275190	27	21	1	2	0	0	0	0	0	1	8	5	11	1	4	1979	1	1	4	0	1	1	3	1	20	3	8400	1	3	4	0	0	0	0	0	4	4	2	2	0	0
4397133	54	21	1	1	1	0	0	0	0	0	1	1	13	2	1	0	2	1	2	1	1	1	4	1	52	68	57450	3	1	1	0	1	3	1	1	2	2	2	1	4	1
8584500	39	50	1	1	1	0	0	0	0	0	1	5	14	2	1	0	2	2	4	0	1	1	1	1	49	45	30000	5	3	5	0	0	0	0	0	4	4	2	1	0	0
73646	43	8	2	2	1	0	0	0	0	0	1	1	1	1	5	1985	1	1	4	0	6	2	0	2	0	0	0	5	3	1	0	1	5	1	1	1	1	2	2	4	4
9576259	60	32	1	1	0	0	0	1	0	0	6	1	14	1	5	1996	1	1	4	0	3	1	1	1	52	40	20000	5	1	1	0	0	4	0	0	4	4	2	3	4	1
1651884	28	16	2	1	0	0	0	1	0	0	6	5	12	1	1	0	1	1	4	0	1	1	1	1	52	40	45000	3	3	7	0	0	0	0	0	4	4	2	4	0	0
6912999	60	8	1	1	0	0	0	0	1	0	7	1	8	1	5	1982	2	1	4	0	6	2	0	2	0	0	4200	7	3	1	0	3	7	1	3	2	3	2	4	1	4
7369004	57	34	2	2	0	0	0	0	0	1	8	2	4	1	5	1999	2	2	4	0	6	2	0	2	0	0	0	6	1	1	0	2	6	2	2	2	2	2	2	4	2
4874365	42	6	1	1	1	0	0	0	0	0	1	3	10	2	1	0	2	2	4	0	1	1	1	1	52	60	81000	1	3	4	0	0	0	0	0	4	4	2	1	0	0
8869794	33	18	2	1	0	1	0	0	0	0	2	5	11	2	1	0	2	2	4	0	1	1	1	1	46	40	9600	2	2	3	1	0	2	0	0	4	4	2	1	2	8
7673673	50	24	2	1	1	0	0	0	0	0	1	5	13	2	1	0	2	1	4	0	1	1	1	1	35	20	6900	2	3	7	0	0	0	0	0	4	4	2	1	0	0
3462831	29	18	2	2	0	0	0	0	0	1	8	1	8	1	4	1975	2	2	4	0	1	1	3	1	50	20	5000	5	1	1	0	2	5	2	2	3	3	2	2	4	1
7552580	62	26	1	1	1	0	0	0	0	1	9	3	9	2	1	0	2	2	2	1	6	2	0	2	0	0	70600	1	2	4	0	0	0	0	0	4	4	2	1	0	0
1044292	49	19	2	1	1	0	0	0	0	0	1	3	13	2	1	0	2	2	4	0	1	1	1	1	52	40	77050	2	1	7	0	0	0	0	0	4	4	2	1	0	0
4047173	56	19	2	1	1	0	0	0	0	0	1	1	9	2	1	0	2	2	4	0	6	2	0	2	0	0	0	2	1	1	1	0	2	0	0	4	4	2	1	2	2
4156179	37	16	2	1	1	0	0	0	0	0	1	1	13	2	1	0	2	2	4	0	1	1	1	1	35	8	9400	6	3	1	0	4	6	4	4	3	3	2	1	3	1
9553262	43	13	2	1	1	0	0	0	0	0	1	1	13	1	4	1976	2	2	4	0	6	2	0	2	0	0	430	4	1	1	0	0	4	0	0	4	4	2	5	3	2
8033569	30	21	2	1	1	0	0	0	0	0	1	5	14	2	1	0	2	2	4	0	1	1	2	1	3	40	1000	1	3	6	0	0	0	0	0	4	4	2	1	0	0
9478089	57	21	1	1	1	0	0	0	0	0	1	1	9	2	1	0	2	2	4	0	6	2	0	2	0	0	14400	2	3	1	0	0	2	0	0	4	4	2	1	1	4
6169726	29	13	1	1	1	0	0	0	0	0	1	5	13	2	1	0	2	2	4	0	1	1	1	2	0	0	0	3	1	1	0	0	3	0	0	4	4	2	1	2	4
3075389	58	21	1	1	1	0	0	0	0	0	1	5	14	2	1	0	2	2	4	0	1	1	4	1	52	40	49000	2	1	5	0	0	0	0	0	4	4	2	1	0	0
7155213	61	26	1	1	1	0	0	0	0	0	1	1	13	2	4	1950	2	2	2	2	1	1	1	1	52	40	325000	2	2	1	1	0	2	0	0	4	4	2	1	3	2
2616475	33	24	1	1	1	0	0	0	0	0	1	5	13	2	1	0	2	2	4	0	1	1	7	1	52	85	65000	1	3	4	0	0	0	0	0	4	4	2	1	0	0
2036981	52	21	2	1	1	0	0	0	0	0	1	1	10	2	1	0	2	2	4	0	1	1	7	1	52	50	301100	6	1	1	0	2	5	0	2	4	3	2	1	4	1
8385803	45	15	1	1	1	0	0	0	0	0	1	1	8	2	1	0	2	2	4	0	6	1	1	2	0	0	41400	3	1	1	0	1	3	1	1	2	2	2	3	2	3
9358271	55	13	1	1	1	0	0	0	0	0	1	1	11	1	4	1956	2	2	2	1	1	1	1	1	52	40	75000	2	1	1	0	0	2	0	0	4	4	2	5	3	1
4433969	30	29	2	1	1	0	0	0	0	0	1	5	14	2	1	0	2	2	4	0	1	1	1	1	52	40	57000	1	3	6	0	0	0	0	0	4	4	2	1	0	0
6320046	48	16	2	1	1	0	0	0	0	0	1	5	11	2	1	0	2	2	4	0	1	1	1	1	52	40	41230	1	1	6	0	0	0	0	0	4	4	2	1	0	0
3665758	42	18	1	1	0	0	0	1	0	0	6	3	14	1	5	1982	2	1	4	0	1	1	2	2	0	0	15000	4	3	2	0	2	3	2	2	3	3	2	2	1	5
3528815	21	26	1	2	1	0	0	0	0	0	1	5	11	2	1	0	2	2	4	0	1	1	1	1	42	40	28000	3	1	3	0	0	3	0	0	4	4	2	1	4	7
9038750	35	16	1	1	0	0	0	1	0	0	6	1	12	1	5	1984	2	2	4	0	1	1	1	1	50	50	64000	4	1	1	0	2	4	2	2	2	2	2	4	2	2
5655921	27	16	1	1	0	0	0	1	0	0	6	5	9	1	4	1991	2	2	4	0	6	2	0	2	0	0	0	3	3	2	1	0	3	0	0	4	4	2	4	3	5
6130342	57	21	1	1	1	0	0	0	0	0	1	1	11	2	1	0	1	1	4	0	1	1	1	1	52	55	55500	2	1	1	0	0	2	0	0	4	4	2	1	3	1
7964334	27	16	2	1	1	0	0	0	0	0	1	1	14	1	5	1998	2	2	4	0	6	2	0	2	0	0	7400	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3682721	23	21	2	1	1	0	0	0	0	0	1	5	13	2	1	0	2	2	4	0	1	1	1	1	48	60	36000	3	3	7	0	0	0	0	0	4	4	2	1	0	0
6744883	59	13	2	2	1	0	0	0	0	0	1	1	10	2	1	0	2	2	4	0	1	1	1	1	20	32	6000	3	1	1	0	0	3	0	0	4	4	2	1	3	1
7593163	50	31	2	1	0	0	0	1	0	0	6	1	13	1	5	1992	2	2	4	0	6	2	0	2	0	0	0	2	3	1	0	0	2	0	0	4	4	2	4	2	2
870525	44	19	2	1	0	0	0	1	0	0	6	3	12	1	5	1980	2	2	4	0	1	1	1	1	52	40	36000	2	1	3	0	0	2	0	0	4	4	2	4	2	7
1830990	21	26	2	1	1	0	1	0	0	0	9	1	9	2	1	0	2	2	4	0	6	2	0	2	0	0	4200	4	3	1	0	2	4	2	2	1	1	2	1	2	2
5641505	47	21	2	1	1	0	0	0	0	0	1	1	11	1	5	1977	2	1	4	0	1	1	4	1	52	40	25000	2	1	1	0	0	2	0	0	4	4	2	3	3	1
9900143	35	21	2	1	1	0	0	0	0	0	1	1	9	2	1	0	2	2	4	0	6	1	1	1	24	40	24000	4	1	1	0	2	4	2	2	3	3	2	1	3	2
6290602	53	26	1	1	1	0	0	0	0	0	1	5	9	2	1	0	2	2	4	0	6	2	0	2	0	0	0	3	1	1	1	0	3	0	0	4	4	2	1	1	4
8923166	21	24	1	2	0	0	0	0	0	1	8	5	11	1	1	0	2	2	4	0	6	1	1	2	0	0	0	7	3	1	0	2	7	2	2	2	2	2	2	3	1
9529938	29	60	1	11	0	0	0	0	0	1	8	1	3	1	5	1985	2	2	4	0	6	2	0	2	0	0	0	6	3	1	0	3	6	3	3	3	3	2	2	2	4
1678411	32	16	2	1	1	0	0	0	0	0	1	5	13	1	1	0	2	2	4	0	1	1	1	1	52	40	26000	2	3	3	0	0	2	0	0	4	4	2	3	3	7
7383502	58	19	2	1	1	0	0	0	0	0	1	3	9	2	1	0	1	1	4	0	1	1	3	1	52	36	27000	1	3	6	0	0	0	0	0	4	4	2	1	0	0
9069384	57	23	2	1	1	0	0	0	0	0	1	1	9	2	5	1961	2	2	4	0	1	1	1	1	52	40	39700	2	3	1	0	0	2	0	0	4	4	2	1	3	1
8059684	35	16	2	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	4	0	6	1	3	2	0	0	0	3	1	1	0	1	3	1	1	1	1	2	1	2	2
407270	25	16	1	1	0	0	1	0	0	0	3	5	9	2	1	0	1	1	4	0	1	1	1	2	0	0	0	2	1	3	1	0	2	0	0	4	4	2	1	1	8
7414909	44	26	1	1	1	0	0	0	0	0	1	1	9	2	1	0	2	2	4	0	1	1	1	1	52	45	47000	4	1	1	0	2	4	2	2	2	2	2	1	3	1
8212846	33	34	2	2	0	0	0	0	0	1	8	1	10	1	5	1976	2	2	4	0	1	1	1	1	40	40	20000	5	1	3	0	1	5	0	1	4	2	2	2	3	7
7078706	42	26	1	1	0	0	0	1	0	0	6	1	14	1	4	1979	1	1	4	0	1	1	2	1	51	40	1e+05	4	1	1	0	2	4	2	2	2	2	2	4	2	2
5203072	62	21	1	1	0	0	0	1	0	0	6	1	13	2	1	0	2	2	2	2	1	1	5	1	52	40	42000	3	2	1	0	0	3	0	0	4	4	2	1	3	1
2792923	45	21	1	1	0	1	0	0	0	0	2	3	12	2	1	0	2	2	4	0	1	1	3	1	52	40	45000	1	3	4	0	0	0	0	0	4	4	2	1	0	0
2755948	49	24	2	1	1	0	0	0	0	0	1	5	14	2	1	0	2	2	4	0	1	1	1	1	9	52	38000	1	3	6	0	0	0	0	0	4	4	2	1	0	0
8365017	49	26	1	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	4	0	1	1	1	1	52	40	60000	3	1	1	0	1	3	1	1	2	2	2	1	4	1
1254537	45	35	2	1	1	0	0	0	0	0	1	1	14	2	1	0	2	2	4	0	1	1	2	1	52	8	5000	5	1	1	0	3	5	3	3	2	2	2	1	4	1
7283351	21	18	1	1	1	0	0	0	0	0	1	5	11	2	1	0	2	2	4	0	6	1	1	1	40	20	8000	5	1	1	0	1	5	1	1	2	2	2	1	3	2
3891827	37	30	2	1	0	1	0	0	0	0	2	1	11	2	1	0	2	2	4	0	1	1	1	1	40	40	20000	2	1	3	0	0	2	0	0	4	4	2	1	2	7
3272365	49	47	2	1	0	0	0	1	0	0	6	3	12	2	5	1987	2	2	4	0	1	1	6	1	52	40	30000	3	1	3	0	0	3	0	0	4	4	2	4	3	7
4849976	35	19	1	1	1	0	0	0	0	0	1	3	9	2	1	0	2	2	4	0	6	1	1	1	30	30	20000	5	3	3	0	3	4	3	3	2	2	2	1	2	8
1970641	57	15	2	2	0	0	0	0	0	1	8	1	4	1	4	1965	2	2	4	0	1	1	2	1	48	40	41000	3	1	2	0	0	3	0	0	4	4	2	2	4	5
4518616	52	29	1	1	1	0	0	0	0	0	1	3	7	2	1	0	2	1	4	0	1	1	1	1	52	25	7800	2	3	5	0	0	0	0	0	4	4	2	1	0	0
8741952	58	16	1	1	1	0	0	0	0	0	1	1	9	2	1	0	2	2	4	0	1	1	1	1	52	40	50200	2	1	1	0	0	2	0	0	4	4	2	1	3	2
2018657	31	21	2	1	0	1	0	0	0	0	2	5	13	2	1	0	2	2	4	0	1	1	1	1	49	40	32000	1	3	6	0	0	0	0	0	4	4	2	1	0	0
855693	58	15	1	1	1	0	0	0	0	0	1	1	11	2	1	0	1	1	2	2	6	2	0	2	0	0	49500	2	1	1	0	0	2	0	0	4	4	2	1	2	3
4493959	32	13	2	2	1	0	0	0	0	0	1	5	3	1	4	1982	2	2	4	0	6	1	1	1	16	35	5000	5	3	2	0	3	4	3	3	3	3	2	2	1	6
1471324	44	19	1	1	1	0	0	0	0	0	1	5	9	2	1	0	1	1	4	0	1	1	1	1	52	40	45000	1	3	4	0	0	0	0	0	4	4	2	1	0	0
5147015	47	21	1	1	1	0	0	0	0	0	1	1	13	2	1	0	2	2	2	2	1	1	3	1	52	65	114000	4	1	1	0	2	4	2	2	2	2	2	1	3	1
6116839	39	21	2	1	1	0	0	0	0	0	1	5	12	2	1	0	2	2	4	0	1	1	2	1	52	48	69090	1	1	6	0	0	0	0	0	4	4	2	1	0	0
247080	21	23	1	1	1	0	0	0	0	0	1	5	9	2	1	0	2	2	4	0	1	1	1	1	50	40	23010	3	1	1	0	0	3	0	0	4	4	2	1	2	4
9104591	22	15	2	1	0	0	0	1	0	0	6	5	1	1	1	0	2	2	4	0	1	1	1	1	48	25	15000	6	1	1	2	0	6	0	0	4	4	2	4	4	4
1191947	28	44	1	2	0	0	0	0	0	1	8	3	9	2	1	0	2	2	4	0	6	1	1	1	48	60	40000	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3537721	47	21	2	1	1	0	1	0	0	0	9	1	9	2	1	0	2	2	4	0	6	1	1	2	0	0	3500	2	2	1	0	0	2	0	0	4	4	2	1	2	2
5242137	40	10	2	2	0	0	0	0	0	1	8	1	9	2	1	0	2	2	4	0	1	1	1	1	52	45	25000	6	3	1	0	2	6	1	2	2	3	2	2	4	1
5430394	31	15	2	1	0	0	0	1	0	0	6	1	13	1	5	1991	2	2	4	0	1	1	1	1	52	40	25000	8	1	1	0	2	6	0	2	4	2	2	3	3	4
5369778	43	61	2	1	0	0	0	0	1	0	7	3	11	1	1	0	2	2	4	0	1	1	1	1	52	40	37000	4	1	2	0	2	3	2	2	2	2	2	2	2	5
9818983	52	24	1	1	1	0	0	0	0	0	1	1	14	2	1	0	2	2	2	1	1	1	1	1	52	55	106000	3	1	1	0	0	3	0	0	4	4	2	1	4	1
4680330	47	29	2	1	0	0	0	1	0	0	6	1	13	1	1	0	2	2	4	0	1	1	1	1	52	47	72000	3	1	1	0	1	3	1	1	2	2	2	4	3	1
3657210	29	18	2	1	1	0	0	0	0	0	1	5	13	2	1	0	2	2	4	0	1	1	1	1	48	50	30000	1	3	6	0	0	0	0	0	4	4	2	1	0	0
9695869	56	10	2	7	0	0	0	0	0	1	8	4	4	1	4	1984	2	2	4	0	1	1	6	1	52	15	3000	4	1	1	0	1	4	1	1	1	1	2	2	4	1
1723385	34	18	1	1	0	0	0	1	0	0	6	3	9	1	5	1979	2	2	4	0	1	1	1	1	24	4	800	3	1	1	1	0	3	0	0	4	4	2	4	2	4
4051350	37	31	2	1	1	0	0	0	0	0	1	1	13	2	1	0	2	2	4	0	1	1	1	1	52	30	52000	4	1	1	0	2	4	2	2	1	1	2	1	3	3
