serialnop	age	pweight	sex	hispan	white	black	aian	asian	nhpi	other	race1	marstat	educ	speak	citizen	yr2us	abwork	disable	military	milyrs	esr	lastwrk	clwkr	worklyr	weeks	hours	inctot	persons	tenure	hht	p65	p18	npf	noc	nrc	paoc	parc	fnf	hhl	wif	empstat
6079078	63	24	2	1	1	0	0	0	0	0	1	3	11	2	1	0	2	2	4	0	1	1	1	1	52	40	22900	2	3	7	0	0	0	0	0	4	4	2	1	0	0
5121516	28	10	1	1	1	0	0	0	0	0	1	5	9	2	1	0	1	1	4	0	2	1	1	1	16	40	27000	3	1	5	0	1	0	0	0	4	4	2	1	0	0
9804029	30	29	2	1	1	0	0	0	0	0	1	5	15	2	1	0	2	2	4	0	1	1	3	1	52	40	54000	2	3	7	0	0	0	0	0	4	4	2	1	0	0
7460928	50	32	1	24	0	0	0	0	0	1	8	1	9	2	1	0	2	2	4	0	1	1	1	1	52	40	40000	4	1	1	0	2	4	2	2	2	2	2	1	3	1
2547175	44	56	2	1	1	0	0	0	0	0	1	1	12	2	1	0	2	2	4	0	1	1	1	1	16	21	3000	4	1	1	0	0	4	0	0	4	4	2	1	4	1
6991632	37	23	1	24	0	0	0	0	0	1	8	1	10	1	5	1975	2	1	4	0	1	1	1	1	52	48	65000	7	1	1	0	3	7	3	3	2	2	2	2	3	1
8688156	45	13	2	2	0	0	0	0	0	1	8	3	3	1	5	1982	2	2	4	0	1	1	1	1	48	37	12160	5	3	3	0	2	4	2	2	2	2	2	2	3	7
8178412	34	21	1	1	0	0	0	1	0	0	6	1	9	1	5	1995	2	2	4	0	1	1	1	1	52	40	29100	5	3	1	0	3	5	3	3	3	3	2	4	3	1
6366197	37	21	1	2	1	0	0	0	0	0	1	5	8	1	5	1983	1	1	4	0	1	1	1	1	52	40	41600	7	3	3	0	2	5	2	2	3	3	2	2	3	8
1999403	43	24	2	11	0	0	0	0	0	1	8	1	9	1	4	1983	1	1	4	0	1	1	3	1	52	40	17800	5	3	1	0	3	5	3	3	2	2	2	2	3	1
7247856	22	26	2	1	1	0	0	0	0	0	1	5	11	1	1	0	2	2	4	0	1	1	1	1	50	20	8900	4	1	1	0	1	4	1	1	2	2	2	4	4	1
1594651	45	16	1	2	1	0	0	0	0	0	1	1	15	2	1	0	2	2	4	0	1	1	1	1	46	40	60000	3	1	1	0	1	3	1	1	2	2	2	1	3	1
1036082	26	8	1	2	1	0	0	0	0	0	1	5	8	2	1	0	2	2	4	0	6	1	1	1	50	40	10000	2	3	3	0	0	2	0	0	4	4	2	1	2	7
9074871	32	29	2	1	1	0	0	0	0	0	1	5	11	2	1	0	1	1	4	0	1	1	1	1	14	18	8704	4	3	7	0	0	0	0	0	4	4	2	1	0	0
983455	51	13	1	1	1	0	0	0	0	0	1	1	13	2	1	0	2	2	4	0	1	1	1	1	52	55	329400	4	1	1	0	2	4	2	2	2	2	2	1	2	2
2563356	45	24	1	1	1	0	0	0	0	0	1	5	14	2	1	0	1	1	4	0	2	1	1	1	52	40	30000	2	3	2	0	1	2	1	1	2	2	2	1	2	5
4981519	24	13	2	1	1	0	0	0	0	0	1	5	13	2	1	0	2	2	4	0	1	1	1	1	52	50	36000	2	3	7	0	0	0	0	0	4	4	2	1	0	0
95302	29	21	2	2	0	0	0	0	0	1	8	1	9	1	4	1991	2	2	4	0	6	2	0	2	0	0	0	4	3	1	0	2	4	2	2	1	1	2	2	2	2
9985731	49	19	2	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	4	0	1	1	4	1	52	35	29300	2	1	1	0	0	2	0	0	4	4	2	1	3	1
2488966	41	24	1	1	1	0	0	0	0	0	1	5	12	1	5	1986	2	2	4	0	1	1	6	1	48	60	55000	4	1	3	0	0	3	0	0	4	4	2	2	2	8
1332504	60	24	2	1	1	0	0	0	0	0	1	1	11	2	5	1968	2	2	4	0	1	1	1	1	52	30	30000	2	1	1	0	0	2	0	0	4	4	2	1	2	3
4687850	46	13	1	1	1	0	0	0	0	0	1	3	11	2	1	0	2	1	4	0	6	2	0	2	0	0	0	2	1	7	0	0	0	0	0	4	4	2	1	0	0
1879813	52	19	2	1	1	0	0	0	0	1	9	1	1	1	5	1966	1	1	4	0	6	1	1	1	52	40	18300	3	1	1	0	0	3	0	0	4	4	2	2	4	2
6335815	22	24	2	1	0	1	0	0	0	0	2	4	9	2	1	0	2	2	4	0	1	1	2	2	0	0	6000	2	3	3	0	1	2	1	1	2	2	2	1	1	7
4692036	57	19	2	1	1	0	0	0	0	0	1	1	9	1	5	1964	2	2	4	0	1	1	1	2	0	0	12000	2	1	1	1	0	2	0	0	4	4	2	3	2	3
3047082	25	13	2	24	1	0	0	0	0	0	1	5	11	1	4	1985	2	2	4	0	3	1	1	1	10	40	3700	4	3	1	0	1	4	1	1	2	2	2	2	4	3
3768425	41	26	1	2	1	0	0	0	0	0	1	1	11	2	1	0	2	2	4	0	1	1	3	1	52	40	68570	4	1	1	0	2	4	2	2	2	2	2	1	3	1
1314216	41	19	2	1	1	0	0	0	0	0	1	1	13	2	1	0	2	2	4	0	6	2	0	2	0	0	0	4	1	1	0	2	4	2	2	2	2	2	1	3	2
2425416	43	13	2	1	1	0	0	1	0	0	9	1	10	1	4	1981	2	1	4	0	2	1	2	2	0	0	7200	3	3	2	0	1	3	1	1	2	2	2	3	1	6
6776903	22	16	2	1	1	0	0	0	0	0	1	5	11	2	1	0	2	2	4	0	1	1	1	1	42	25	12000	2	3	5	0	0	0	0	0	4	4	2	1	0	0
1396651	23	11	1	1	1	0	0	0	0	0	1	5	9	2	1	0	1	1	4	0	1	1	1	1	52	40	12600	3	1	1	0	0	3	0	0	4	4	2	1	4	1
8710220	39	16	1	1	1	0	0	0	0	0	1	1	9	2	1	0	2	2	4	0	1	1	6	1	52	60	60000	4	3	1	0	2	4	2	2	3	3	2	4	2	2
8026600	44	21	1	1	0	1	0	0	0	0	2	5	6	2	1	0	1	1	4	0	6	2	0	2	0	0	15800	7	1	1	2	3	7	0	3	4	2	2	1	2	2
8203142	21	19	2	1	1	0	0	0	0	0	1	5	12	2	1	0	2	2	4	0	6	1	1	1	52	30	10500	4	1	1	0	0	4	0	0	4	4	2	1	4	1
4225454	30	16	1	1	0	0	1	0	0	0	3	1	14	1	1	0	2	2	4	0	1	1	1	1	24	45	23000	3	1	1	0	1	3	1	1	2	2	2	2	3	1
2120162	59	24	2	1	0	0	0	1	0	0	6	2	11	1	4	1985	2	2	4	0	1	1	6	1	11	60	5770	1	3	6	0	0	0	0	0	4	4	2	4	0	0
8549419	29	24	2	2	1	0	0	0	0	0	1	1	8	1	4	1989	2	2	4	0	6	1	1	1	52	36	13000	4	1	1	0	2	4	2	2	3	3	2	2	3	2
6481478	61	27	2	1	1	0	0	0	0	0	1	3	9	2	1	0	2	1	4	0	6	2	0	2	0	0	13200	2	2	3	0	1	2	0	1	4	2	2	1	2	8
40065	39	23	1	1	1	0	0	0	0	0	1	1	10	2	1	0	2	2	4	0	1	1	1	1	52	40	65000	2	1	1	0	0	2	0	0	4	4	2	1	3	1
7447393	25	8	1	2	1	0	0	0	0	0	1	1	11	2	1	0	1	1	4	0	6	1	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3417409	36	29	2	1	1	0	0	0	0	0	1	1	9	2	1	0	2	2	4	0	1	1	1	1	52	30	9000	2	1	1	0	0	2	0	0	4	4	2	1	3	1
342611	51	21	1	1	1	0	0	0	0	0	1	2	10	2	1	0	2	2	2	1	1	1	1	1	52	40	49000	1	1	4	0	0	0	0	0	4	4	2	1	0	0
4021411	64	13	2	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	4	0	1	1	8	1	52	30	32800	2	2	1	1	0	2	0	0	4	4	1	1	3	1
1238208	43	16	2	1	0	0	0	1	0	0	6	5	16	1	4	1973	2	2	4	0	1	1	4	1	52	40	58100	2	2	3	1	0	2	0	0	4	4	2	4	2	7
2064127	22	16	1	2	1	0	0	0	0	0	1	5	12	1	4	1978	2	2	4	0	1	1	2	1	52	10	8700	3	1	1	0	0	3	0	0	4	4	2	2	4	1
2435151	52	19	1	1	1	0	0	0	0	0	1	3	11	2	1	0	2	2	4	0	1	1	1	1	51	70	10000	1	4	4	0	0	0	0	0	4	4	2	1	0	0
6631332	52	16	2	1	1	0	0	0	0	0	1	1	13	2	4	1950	2	1	4	0	1	1	3	1	40	30	15000	2	1	1	0	0	2	0	0	4	4	2	1	3	1
4976017	65	21	1	1	1	0	0	0	0	0	1	1	9	2	1	0	2	1	3	0	6	2	0	2	0	0	22220	2	2	1	1	0	2	0	0	4	4	2	1	1	4
5524398	60	6	1	1	0	0	0	1	0	0	6	1	4	1	4	1973	2	2	4	0	6	1	1	1	52	40	32000	4	1	1	0	0	4	0	0	4	4	2	4	4	4
8109770	42	27	2	22	1	0	0	0	0	0	1	3	13	1	1	0	2	2	4	0	1	1	5	1	52	40	46000	2	3	3	0	0	2	0	0	4	4	2	2	3	7
91837	47	5	1	2	0	0	0	0	0	1	8	3	7	1	1	0	1	1	4	0	6	1	6	1	8	35	16200	3	4	2	0	1	2	1	1	2	2	2	2	2	6
5545860	21	24	2	2	1	0	0	0	0	0	1	5	7	1	5	1991	2	2	4	0	3	2	9	2	0	0	13700	9	3	1	0	2	8	2	2	2	2	2	2	4	2
5999075	38	23	2	24	0	0	0	0	0	1	8	1	9	1	5	1986	2	2	4	0	1	1	1	1	48	40	14000	6	1	1	0	4	6	4	4	3	3	2	2	3	1
264976	41	21	1	1	0	1	0	0	0	0	2	2	8	2	1	0	2	2	4	0	6	2	0	2	0	0	7000	3	3	2	0	0	3	0	0	4	4	2	1	1	6
9795027	40	10	1	2	0	0	0	0	0	1	8	1	10	2	1	0	2	2	4	0	1	1	3	1	52	40	44000	5	1	1	0	3	5	3	3	3	3	2	1	3	1
6580140	35	13	1	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	4	0	1	1	1	1	52	50	120000	4	1	1	0	2	4	2	2	2	2	2	1	2	2
2127200	44	13	2	1	1	0	0	0	0	0	1	5	11	2	1	0	2	2	4	0	1	1	1	1	50	32	28000	2	2	3	1	0	2	0	0	4	4	2	1	2	7
6448688	64	34	1	1	1	0	0	0	0	0	1	1	15	2	1	0	2	2	2	2	1	1	6	1	12	40	101000	2	1	1	0	0	2	0	0	4	4	2	1	3	1
9074999	55	32	2	1	1	0	0	0	0	0	1	1	12	2	1	0	2	2	4	0	6	1	4	2	0	0	2500	2	1	1	0	0	2	0	0	4	4	2	1	1	4
2864550	29	24	1	2	0	0	0	0	0	1	8	1	11	1	1	0	2	2	4	0	1	1	1	2	0	0	11100	4	1	1	0	2	4	2	2	3	3	2	2	2	1
9812700	52	22	2	1	1	0	0	0	0	0	1	5	15	2	1	0	2	2	4	0	1	1	4	1	52	45	73110	1	1	6	0	0	0	0	0	4	4	2	1	0	0
4306168	61	19	2	1	0	1	0	0	0	0	2	1	9	2	1	0	2	2	4	0	6	2	0	2	0	0	26000	2	1	1	0	0	2	0	0	4	4	2	1	1	4
5650725	31	18	1	1	1	0	0	0	0	1	9	1	11	1	5	1987	1	1	4	0	1	1	1	1	48	48	55500	3	3	1	0	1	3	1	1	1	1	2	3	3	1
2663597	36	18	1	11	1	0	0	0	0	0	1	1	5	1	4	1980	2	2	4	0	3	1	2	1	50	40	28000	2	1	2	0	0	2	0	0	4	4	2	2	3	5
7245710	46	18	1	2	0	0	0	0	0	1	8	1	6	1	4	1965	2	2	4	0	1	1	1	1	48	60	14400	6	1	1	0	2	5	0	2	4	3	2	2	4	1
4750136	51	29	1	11	0	0	0	0	0	1	8	1	1	1	5	1990	1	1	4	0	3	1	1	1	52	40	23000	8	3	1	0	3	8	0	3	4	3	2	2	2	1
5008687	38	24	1	1	0	0	0	0	1	0	7	1	9	1	2	1980	2	2	2	2	1	1	1	1	51	55	45000	6	1	1	0	1	6	0	1	4	2	2	4	4	3
5365617	33	24	1	11	1	0	0	0	0	0	1	1	13	1	4	1976	2	2	4	0	1	1	1	1	52	40	46000	6	1	1	0	3	6	3	3	2	2	2	2	3	1
5882557	31	16	1	1	1	0	0	0	0	0	1	5	9	2	1	0	2	2	4	0	1	1	1	1	52	48	22000	4	3	2	0	2	3	2	2	3	3	2	1	2	5
6740654	42	50	1	24	0	0	0	0	0	1	8	1	11	1	1	0	1	1	4	0	1	1	1	1	30	40	10000	5	3	1	0	3	5	3	3	3	3	2	3	3	1
3720514	41	23	2	2	1	0	0	0	0	1	9	5	2	1	4	1979	2	2	4	0	1	1	1	1	52	40	74000	6	1	3	0	2	5	2	2	2	2	2	2	3	7
797437	57	13	1	1	1	0	0	0	0	0	1	1	13	2	1	0	2	2	4	0	1	1	1	1	52	50	140000	3	2	1	0	1	3	1	1	2	2	2	1	3	2
3095155	64	18	2	1	0	1	0	0	0	0	2	2	9	2	1	0	1	1	4	0	6	2	0	2	0	0	0	3	3	3	0	0	2	0	0	4	4	2	2	2	7
291284	54	10	1	1	1	0	0	0	0	0	1	1	12	1	4	1985	2	1	4	0	1	1	6	1	52	50	80500	4	1	1	0	0	4	0	0	4	4	2	3	4	1
8810319	43	24	2	1	1	0	0	0	0	0	1	1	12	1	1	0	1	1	4	0	1	1	1	1	50	40	52000	2	1	1	0	0	2	0	0	4	4	2	2	3	1
8788636	58	71	1	1	0	0	1	0	0	0	3	2	13	1	5	1973	1	1	2	2	6	2	0	2	0	0	45590	3	1	5	0	0	0	0	0	4	4	2	2	0	0
5254119	45	16	2	1	1	0	0	0	0	0	1	3	10	2	1	0	2	2	4	0	1	1	3	1	16	19	16400	3	2	3	0	2	3	2	2	2	2	2	1	2	7
3527999	56	15	1	1	0	0	0	1	0	0	6	1	13	1	4	1971	2	2	4	0	3	1	1	1	52	40	83000	4	1	1	0	0	4	0	0	4	4	2	4	4	2
7096673	41	8	1	1	1	0	0	0	0	0	1	5	15	2	1	0	2	2	4	0	1	1	1	1	52	41	69000	2	1	5	0	0	0	0	0	4	4	2	1	0	0
5705286	34	24	1	1	1	0	0	0	0	0	1	1	9	2	1	0	2	2	4	0	1	1	1	1	52	55	45000	2	1	1	0	0	2	0	0	4	4	2	1	3	1
5897313	59	11	2	1	0	0	0	1	0	0	6	1	13	1	4	1972	2	2	4	0	1	1	7	1	20	20	25000	4	2	1	0	0	4	0	0	4	4	2	4	4	1
422150	43	5	1	1	1	0	0	0	0	0	1	3	10	2	1	0	1	1	4	0	6	1	1	2	0	0	0	2	2	3	1	0	2	0	0	4	4	2	1	1	8
5749025	53	26	1	1	1	0	0	0	0	0	1	1	14	2	1	0	2	2	2	2	1	1	1	1	52	50	128100	2	1	1	0	0	2	0	0	4	4	2	1	2	2
8984561	55	34	2	1	0	0	0	1	0	0	6	1	12	1	4	1978	2	2	4	0	1	1	1	1	23	16	21500	3	1	1	0	1	3	1	1	2	2	2	4	3	1
3921064	49	18	2	1	0	0	0	1	0	0	6	1	9	1	4	1967	2	2	4	0	1	1	1	1	52	40	50000	6	1	1	0	1	6	1	1	2	2	2	4	4	1
6950720	44	11	2	1	0	0	0	1	0	0	6	1	9	1	4	1980	2	2	4	0	1	1	6	1	48	42	30000	6	2	1	1	2	6	2	2	3	3	2	4	3	1
1061657	35	68	2	1	1	0	0	0	0	0	1	1	12	2	1	0	2	2	3	0	1	1	2	1	48	25	35000	3	1	1	0	1	3	1	1	2	2	2	1	3	1
1626818	28	45	2	24	0	0	0	0	0	1	8	1	9	2	1	0	2	2	4	0	6	1	1	2	0	0	0	10	3	1	0	2	10	0	2	4	1	2	2	4	2
5654606	55	18	2	1	1	0	0	0	0	0	1	3	14	2	1	0	2	1	4	0	1	1	3	1	39	48	51280	2	1	3	0	0	2	0	0	4	4	2	1	3	7
9902678	40	19	2	1	1	0	0	0	0	0	1	3	9	1	5	1966	2	2	4	0	1	1	3	1	52	40	51400	2	1	5	0	0	0	0	0	4	4	2	3	0	0
8196758	46	39	1	2	1	0	0	0	0	0	1	1	15	1	4	1979	2	2	4	0	6	1	1	1	36	40	32000	8	1	1	1	4	8	4	4	2	2	2	2	4	4
3718267	51	26	1	13	1	0	0	0	0	0	1	1	16	2	4	1963	2	2	4	0	1	1	4	1	50	60	70000	2	3	1	0	0	2	0	0	4	4	2	1	3	1
6779200	51	40	2	12	0	0	0	0	0	1	8	1	5	1	4	1981	2	2	4	0	1	1	1	1	44	38	13200	3	3	1	1	0	3	0	0	4	4	2	2	3	3
641779	44	18	1	1	1	0	0	0	0	0	1	1	9	2	1	0	1	1	4	0	1	1	1	1	52	45	62200	4	1	1	0	2	4	2	2	2	2	2	1	3	1
7164998	47	48	1	1	0	0	0	1	0	0	6	1	13	2	1	0	2	2	4	0	1	1	6	1	52	40	90000	5	3	1	0	2	5	2	2	2	2	2	1	4	1
2465516	21	24	2	24	1	0	0	0	0	0	1	3	12	1	1	0	2	2	4	0	1	1	1	1	50	35	30000	2	3	5	0	0	0	0	0	4	4	2	2	0	0
1897004	33	13	1	1	1	0	0	0	0	0	1	1	9	2	1	0	2	2	4	0	1	1	1	1	52	50	52600	4	3	1	0	2	4	2	2	3	3	2	1	3	1
3860681	38	16	1	1	1	0	0	0	0	0	1	3	9	2	1	0	2	2	4	0	1	1	1	1	50	55	60000	4	3	3	0	2	3	2	2	2	2	2	5	2	7
3412121	50	10	1	1	1	0	0	0	0	0	1	3	11	2	1	0	1	1	4	0	6	2	0	2	0	0	2600	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4104695	59	16	1	2	0	0	0	0	0	1	8	1	1	1	5	1972	2	2	4	0	1	1	1	1	50	40	18780	4	3	1	0	1	4	1	1	2	2	2	2	3	2
9446822	36	24	2	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	4	0	1	1	1	1	50	40	42000	2	3	1	0	0	2	0	0	4	4	2	1	3	1
3600348	41	27	1	2	0	0	0	0	0	1	8	1	10	1	4	1983	2	2	4	0	1	1	1	1	52	55	40000	5	1	1	0	3	5	3	3	2	2	2	2	3	1
5436988	64	18	2	1	1	0	0	0	0	0	1	2	12	2	1	0	2	2	4	0	1	1	2	1	44	2	750	1	2	6	0	0	0	0	0	4	4	2	1	0	0
6466307	31	8	2	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	4	0	6	2	0	2	0	0	0	4	1	1	0	2	4	2	2	1	1	2	1	2	2
3108274	29	18	2	1	0	0	0	1	0	0	6	1	9	1	1	0	1	1	3	0	1	1	1	1	52	40	30000	2	1	1	0	0	2	0	0	4	4	2	4	3	1
9637048	39	19	1	1	1	0	0	0	0	0	1	5	13	2	1	0	2	2	4	0	1	1	6	1	52	40	95000	2	1	5	0	0	0	0	0	4	4	2	1	0	0
7998720	64	15	1	1	1	0	0	0	0	0	1	1	14	2	1	0	2	2	2	2	3	1	1	1	2	30	56760	2	2	1	1	0	2	0	0	4	4	2	1	2	2
5616790	39	36	1	1	0	1	0	0	0	0	2	1	9	2	1	0	2	1	4	0	6	1	7	1	52	50	90000	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2173238	41	21	1	1	1	0	0	0	0	0	1	3	9	2	1	0	2	2	4	0	3	1	1	1	50	40	22890	3	3	2	0	2	3	2	2	2	2	2	1	2	5
5426972	27	32	2	1	0	0	0	1	0	0	6	5	14	2	3	1974	2	2	4	0	1	1	4	1	40	30	15020	1	3	6	0	0	0	0	0	4	4	2	1	0	0
4123046	21	26	2	24	0	0	0	0	0	1	8	1	11	1	1	0	2	2	4	0	1	1	1	1	52	40	15000	6	1	1	0	1	6	1	1	2	2	2	2	4	1
5779117	52	31	2	1	1	0	0	0	0	0	1	1	8	2	1	0	2	2	4	0	1	1	1	1	52	35	60000	2	1	1	0	0	2	0	0	4	4	2	1	3	3
311490	31	19	2	1	1	0	0	0	0	0	1	1	14	1	5	1993	1	1	4	0	1	1	1	1	52	40	170000	3	1	1	0	1	3	1	1	1	1	2	3	3	1
7675126	27	16	1	2	1	0	0	0	0	0	1	5	6	1	5	1991	2	2	4	0	1	1	1	1	48	40	10000	10	1	1	0	2	8	0	2	4	3	2	2	4	4
6390475	33	24	1	2	1	0	0	0	0	0	1	3	11	2	1	0	2	2	4	0	1	1	1	1	40	70	187000	4	3	2	0	2	3	2	2	3	3	2	1	2	5
1554489	34	5	2	1	0	0	1	0	0	0	3	1	13	2	1	0	2	2	4	0	3	1	2	1	52	40	29000	3	3	1	0	1	3	1	1	1	1	2	1	3	3
2680357	28	13	2	7	1	0	0	0	0	1	9	1	6	1	5	2000	2	2	4	0	6	2	0	2	0	0	0	5	3	3	0	2	5	0	2	4	3	2	2	3	7
3638431	38	11	2	24	1	0	0	0	0	1	9	1	8	1	5	1980	2	2	4	0	6	2	0	2	0	0	0	4	2	1	0	1	4	1	1	2	2	2	2	3	2
5713097	28	27	1	2	1	0	0	0	0	0	1	1	7	1	5	1989	2	2	4	0	1	1	1	1	28	40	12000	4	3	1	0	1	4	1	1	1	1	2	2	4	1
3421570	57	27	1	1	0	0	0	1	0	0	6	1	13	1	4	1988	2	2	4	0	1	1	1	1	22	40	10000	4	1	1	0	0	4	0	0	4	4	2	4	4	1
4179706	27	13	1	1	1	0	0	0	0	0	1	5	11	1	5	1988	2	2	4	0	1	1	2	2	0	0	11500	2	3	3	1	0	2	0	0	4	4	2	5	1	8
2311399	26	16	2	1	1	0	0	0	0	0	1	1	13	2	1	0	2	2	4	0	1	1	3	1	36	40	38000	2	1	1	0	0	2	0	0	4	4	2	3	3	1
837913	42	10	2	2	0	0	0	0	0	1	8	1	1	1	5	1978	2	2	4	0	3	1	2	1	32	40	14350	9	1	1	0	0	8	0	0	4	4	2	2	4	3
2442702	59	37	1	1	0	0	0	1	0	0	6	1	13	1	4	1980	1	1	4	0	1	1	1	1	52	70	12000	3	1	2	0	0	3	0	0	4	4	2	4	4	5
5363398	58	13	1	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	2	2	1	1	1	1	52	40	28000	3	3	1	0	0	3	0	0	4	4	2	1	4	1
6555281	23	16	2	1	1	0	0	0	0	0	1	1	8	2	1	0	2	2	4	0	6	2	0	2	0	0	0	4	1	1	0	2	4	2	2	1	1	2	1	2	2
7313126	50	16	1	1	1	0	0	0	0	0	1	3	9	2	1	0	2	2	2	2	1	1	1	1	52	40	40000	3	3	1	0	0	3	0	0	4	4	2	1	4	1
7704235	24	14	1	2	0	0	0	0	0	1	8	1	7	1	5	1992	2	2	4	0	1	1	1	1	52	35	20000	5	3	2	0	2	5	0	2	4	1	2	2	3	5
3070869	39	21	1	2	1	0	0	0	0	0	1	1	9	1	5	1980	1	1	4	0	1	1	1	1	52	40	18000	5	3	1	0	3	5	3	3	2	2	2	2	3	1
4343961	31	16	2	1	1	0	0	0	0	0	1	5	11	2	1	0	2	2	4	0	1	1	1	1	48	40	41000	2	3	5	0	0	0	0	0	4	4	2	1	0	0
163310	32	10	1	2	1	0	0	0	0	1	9	1	9	2	1	0	2	2	4	0	1	1	1	1	52	50	56000	4	1	1	0	2	4	2	2	1	1	2	1	3	1
1620284	50	19	2	1	1	0	0	0	0	0	1	1	10	1	4	1970	2	1	4	0	6	1	2	2	0	0	0	2	3	1	0	0	2	0	0	4	4	2	3	1	4
9477753	36	18	1	2	1	0	0	0	0	0	1	1	1	1	5	1985	2	2	4	0	6	1	1	1	52	55	28000	3	3	1	0	1	3	1	1	2	2	2	2	2	4
1044006	27	16	1	2	1	0	0	0	0	0	1	5	13	2	1	0	2	2	4	0	1	1	2	1	40	40	12000	2	3	5	0	0	0	0	0	4	4	2	1	0	0
9088515	41	21	2	1	1	0	0	0	0	0	1	1	9	2	1	0	2	2	4	0	1	1	7	1	52	60	25000	5	1	1	0	3	5	3	3	2	2	2	1	3	1
9361195	24	21	1	1	1	0	0	0	0	0	1	5	13	1	1	0	2	2	4	0	1	1	1	1	52	70	75000	3	3	5	0	0	0	0	0	4	4	2	3	0	0
6953721	41	21	1	1	1	0	0	0	0	0	1	1	14	2	1	0	2	2	4	0	1	1	1	1	52	50	85000	3	1	1	0	1	3	1	1	2	2	2	1	3	2
3915252	51	16	2	1	0	0	0	1	0	0	6	1	13	1	5	1987	2	2	4	0	1	1	1	1	52	40	25000	2	3	1	0	0	2	0	0	4	4	2	4	3	1
5469520	52	18	2	1	0	0	0	1	0	0	6	1	9	1	5	1978	2	2	4	0	1	1	1	1	52	40	47500	2	1	1	1	0	2	0	0	4	4	2	4	3	1
600525	50	13	2	1	0	1	0	0	0	0	2	1	13	2	1	0	2	2	4	0	1	1	4	1	52	40	37000	4	1	1	0	1	4	1	1	2	2	2	1	4	1
7880040	27	32	2	12	0	0	0	0	0	1	8	5	3	1	5	1992	2	2	4	0	1	1	1	1	39	20	8000	2	3	3	0	1	2	1	1	2	2	2	2	2	7
1194551	43	18	2	1	0	0	0	1	0	0	6	5	13	1	4	1979	2	2	4	0	1	1	3	1	40	40	46000	1	2	6	0	0	0	0	0	4	4	2	4	0	0
2268999	45	16	1	1	1	0	0	0	0	0	1	1	13	2	1	0	2	2	4	0	1	1	3	1	52	55	70700	4	1	1	0	2	4	2	2	2	2	2	1	3	1
4787378	40	19	2	3	0	0	0	0	0	1	8	1	3	1	5	1983	1	1	4	0	6	1	3	1	12	5	600	6	3	1	0	4	6	4	4	2	2	2	2	3	2
9193476	47	19	1	1	1	0	0	0	0	0	1	1	14	2	5	1975	2	2	4	0	1	1	4	1	52	60	94000	4	1	1	0	2	4	2	2	2	2	2	1	3	1
1504076	35	16	2	2	1	0	0	0	0	0	1	1	3	1	5	1992	2	1	4	0	6	2	0	2	0	0	0	4	3	1	0	2	4	2	2	3	3	2	2	2	2
7974463	38	18	1	1	1	0	0	0	0	0	1	1	9	2	1	0	2	2	1	2	4	1	5	1	52	80	35000	7	1	1	0	5	7	5	5	3	3	2	1	3	1
7160827	46	16	1	2	0	0	0	0	0	1	8	1	8	2	1	0	2	2	4	0	1	1	1	1	40	30	12100	4	1	1	0	1	4	1	1	2	2	2	1	2	2
5955242	22	16	2	2	0	0	0	0	0	1	8	5	13	1	1	0	2	2	4	0	1	1	1	1	20	13	5000	2	3	3	0	0	2	0	0	4	4	2	2	3	7
9780396	23	40	1	2	0	0	0	0	0	1	8	5	9	1	1	0	1	1	4	0	3	1	1	1	28	48	8200	5	1	1	0	2	5	1	2	2	3	2	2	3	2
4473964	48	29	2	1	1	0	0	0	0	0	1	3	11	2	4	1956	2	2	4	0	1	1	1	1	40	20	25200	2	1	7	0	0	0	0	0	4	4	2	1	0	0
9658169	27	26	2	1	1	0	0	0	0	0	1	1	13	1	4	1988	2	2	4	0	6	1	4	2	0	0	0	3	1	1	0	1	3	1	1	1	1	2	5	2	2
2595485	43	16	1	7	0	0	0	0	0	1	8	1	6	1	5	1978	2	2	4	0	1	1	1	1	40	40	22000	6	1	1	0	4	6	4	4	3	3	2	2	3	1
8458612	33	10	1	1	0	0	0	1	0	0	6	5	9	1	4	1989	2	2	4	0	1	1	1	1	46	40	30000	1	3	4	0	0	0	0	0	4	4	2	4	0	0
866192	56	10	1	1	1	0	0	0	0	0	1	4	6	1	4	1972	2	2	4	0	6	1	1	1	50	50	28800	4	1	2	0	0	2	0	0	4	4	2	3	3	6
76659	23	18	1	2	1	0	0	0	0	0	1	5	8	1	1	0	2	2	4	0	1	1	1	1	24	40	4000	9	1	1	0	4	7	3	4	3	3	2	2	4	1
7008602	23	13	2	1	0	0	0	1	0	0	6	5	13	1	4	1981	2	2	4	0	1	1	1	1	52	25	13100	2	3	7	0	0	0	0	0	4	4	2	4	0	0
7659097	47	16	2	1	1	0	0	0	0	0	1	1	9	2	1	0	1	1	2	1	6	2	0	2	0	0	11200	2	3	1	0	0	2	0	0	4	4	2	1	1	4
